date,usage_kwh,day_of_week,weekend,holiday,vacation,exam_period,temp_c,humidity_pct,wind_dir_deg,wind_speed_ms,pressure_local_hpa,pressure_sea_hpa,solar_rad_mj_m2,sunshine_sec,precip_mm,strong_wind_warning,strong_wind_advisory,dry_advisory,heavy_snow_warning,heavy_snow_advisory,tropical_night,typhoon_warning,typhoon_advisory,heat_wave_warning,heat_wave_advisory,cold_wave_warning,cold_wave_advisory,heavy_rain_warning,heavy_rain_advisory,yellow_dust_warning,obs_minutes
2024-09-02,283973.04,Monday,0,0,0,0,24.506111111111114,74.77770833333332,116.4447232595091,1.6685416666666666,1004.7142361111111,1009.2620138888889,7.6,1080.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-03,284476.32,Tuesday,0,0,0,0,26.843541666666663,58.371875,99.66129981542348,2.565625,1007.3095138888889,1011.8271527777779,22.27,32580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-04,290218.32,Wednesday,0,0,0,0,26.728263888888886,61.84979166666666,153.57997597677758,2.036111111111111,1005.2630555555556,1009.7611805555556,22.84,39960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-05,295238.88,Thursday,0,0,0,0,26.205416666666668,78.76673611111111,222.27260144852963,2.113472222222222,1003.328888888889,1007.8248611111111,12.4,9240.0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-06,280285.92,Friday,0,0,0,0,24.466944444444444,83.93756944444445,79.45735544177602,1.9297222222222223,1006.6796527777777,1011.2016666666666,5.66,1500.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-07,256120.56,Saturday,1,0,0,0,25.770625,74.14805555555556,212.05447889858547,1.5902777777777777,1008.8813194444446,1013.4290972222221,18.92,29880.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-08,248942.16,Sunday,1,1,0,0,25.865277777777777,76.04701388888888,252.9202706433432,1.2410416666666666,1009.3267361111111,1013.8672916666666,21.46,38160.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-09,299314.8,Monday,0,0,0,0,27.360833333333332,74.02125000000001,234.33964128842493,1.4564583333333334,1008.5385416666667,1013.0559722222223,19.82,31980.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-10,310183.92,Tuesday,0,0,0,0,28.199027777777776,72.67555555555556,267.7027273362038,1.3870833333333334,1008.864375,1013.3533333333334,18.64,33780.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-11,308494.8,Wednesday,0,0,0,0,27.35798611111111,79.40743055555555,273.8342519451635,1.2861805555555554,1011.1718055555555,1015.6918055555556,11.64,17820.0,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-12,299566.8,Thursday,0,0,0,0,25.687569444444442,93.86618055555554,121.87546852381335,1.1146527777777777,1010.6597916666667,1015.2272222222222,3.99,0.0,34.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-13,285801.12,Friday,0,0,0,0,26.261413427561838,89.02229166666667,162.07613794989774,1.630486111111111,1005.0973611111111,1009.6041666666666,7.46,1440.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-14,258148.08,Saturday,1,0,0,0,27.04638888888889,85.33666666666667,239.53296791025224,1.3540277777777778,1001.8584722222222,1006.3363194444445,12.85,14580.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-15,248159.52,Sunday,1,1,0,0,27.642152777777774,76.60986111111112,85.49874567498865,2.186111111111111,1004.9377777777777,1009.416111111111,15.17,26820.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-16,246366.0,Monday,0,1,0,0,27.676458333333333,67.60284722222222,119.14408053435936,2.909375,1010.6690972222223,1015.1808333333332,18.97,26940.0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-17,256160.88,Tuesday,0,1,0,0,28.79208333333333,75.47416666666666,332.5929501716302,1.4324305555555554,1010.5131944444445,1014.9981944444444,16.38,19560.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-18,266371.92,Wednesday,0,1,0,0,28.88375,76.63833333333334,256.5329502153268,1.5635416666666666,1009.1584722222221,1013.6563194444445,18.41,29640.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-19,310723.92,Thursday,0,0,0,0,28.483194444444447,75.74673611111112,184.10414789506777,1.2509027777777777,1009.7001388888889,1014.2182638888889,13.5,10920.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440
2024-09-20,297642.24,Friday,0,0,0,0,25.321180555555557,92.47347222222221,138.07184686556124,1.9457638888888888,1005.9119444444444,1010.4214583333332,3.8,240.0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1440
2024-09-21,233301.6,Saturday,1,0,0,0,19.433888888888887,84.60381944444444,67.28186653970829,2.663333333333333,1002.9063888888888,1007.5188194444445,5.08,0.0,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1440
2024-09-22,222599.52,Sunday,1,1,0,0,21.03548611111111,67.698125,26.163862718115627,2.1489583333333333,1007.8261805555555,1012.4315277777777,15.18,14100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-23,246644.64,Monday,0,0,0,0,20.650694444444444,59.55381944444444,82.50090022655179,2.2443055555555556,1013.348125,1017.9897916666667,21.02,36540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-24,249564.96,Tuesday,0,0,0,0,20.515694444444442,60.17444444444444,106.89419015332183,2.0063194444444443,1012.1026388888889,1016.7426388888888,21.13,38040.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-25,244311.84,Wednesday,0,0,0,0,22.59847222222222,69.80694444444444,91.21423208775838,1.4963194444444443,1009.8971527777777,1014.4806944444445,13.97,18420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-26,267059.52,Thursday,0,0,0,0,23.255069444444448,76.89506944444445,261.75414151588274,1.2219444444444443,1008.5164583333333,1013.0838194444444,14.11,23340.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-27,257888.16,Friday,0,0,0,0,22.421666666666667,74.43125,350.30669300559777,1.3168055555555556,1009.2860416666666,1013.8735416666666,15.48,26520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-28,235018.8,Saturday,1,0,0,0,23.39972222222222,61.443194444444444,79.7186606237728,2.6906944444444445,1013.4124305555555,1018.014861111111,18.64,33000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-29,226779.84,Sunday,1,1,0,0,23.607847222222226,60.031597222222224,101.90972050142152,2.8911805555555556,1015.3049305555556,1019.909375,19.46,36420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-09-30,260028.72,Monday,0,0,0,0,22.412916666666664,62.05826388888889,147.6020803244658,1.9483333333333333,1011.675625,1016.2759027777778,19.22,36960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-01,222576.48,Tuesday,0,1,0,0,18.15590277777778,74.72416666666666,294.0787984446005,2.074027777777778,1007.56875,1012.2022222222222,6.57,5040.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-02,225200.88,Wednesday,0,0,0,0,14.116805555555556,55.14284722222222,308.3300026217484,2.0799305555555554,1014.0891666666666,1018.8571527777779,19.12,32820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-03,198181.44,Thursday,0,1,0,0,14.279583333333333,67.55340277777778,209.11677840930466,1.39375,1017.666388888889,1022.4578472222222,14.59,22560.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-04,219989.52,Friday,0,0,0,0,16.00875,67.86625,298.7073918205913,1.1996527777777777,1019.4611111111111,1024.2252777777778,19.77,39660.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-05,204135.12,Saturday,1,0,0,0,16.464236111111113,67.65631944444445,294.6809031448897,1.1725,1018.6740277777778,1023.4286805555556,18.04,38100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-06,193304.16,Sunday,1,1,0,0,15.154861111111112,80.27041666666666,317.41533759255725,0.9403472222222221,1016.4253472222222,1021.1758333333333,3.95,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-07,222817.68,Monday,0,0,0,1,16.58625,76.435,284.93946420352535,1.1975694444444445,1013.2661805555556,1017.9979861111112,9.56,5820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-08,227865.6,Tuesday,0,0,0,1,16.852638888888887,77.39263888888888,305.4393925432991,0.8853472222222223,1012.4090277777777,1017.119236111111,15.34,28920.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-09,207399.6,Wednesday,0,1,0,1,17.86277777777778,69.1675,89.67749986479586,1.396388888888889,1011.9136111111112,1016.603125,16.49,33660.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-10,226275.84,Thursday,0,0,0,1,18.22347222222222,65.88312499999999,145.36054528795324,1.8056944444444443,1010.5571527777778,1015.2272916666667,14.65,26280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-11,223796.16,Friday,0,0,0,1,17.249444444444446,74.14729166666667,278.88584581653237,1.1608333333333332,1013.6052777777778,1018.3218055555554,14.87,32580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-12,203782.32,Saturday,1,0,0,1,16.533958333333334,69.26972222222221,282.9228404939664,1.1547916666666667,1018.4680555555556,1023.2031944444445,17.3,37320.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-13,197830.08,Sunday,1,1,0,1,17.152916666666666,69.19840277777777,100.53495888718605,1.8241666666666667,1018.7863194444445,1023.5300694444445,11.12,16680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-14,224848.08,Monday,0,0,0,1,19.100416666666664,68.40465277777777,122.00097623569555,1.8359722222222223,1015.0804166666667,1019.7494444444444,4.78,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-15,230862.96,Tuesday,0,0,0,1,18.540972222222223,88.21409722222222,147.21782217787577,1.022152777777778,1013.2340972222223,1017.9129166666668,5.08,0.0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-16,232053.12,Wednesday,0,0,0,1,17.418541666666666,81.47736111111111,293.9237127219422,0.9558333333333334,1017.9678472222222,1022.6998611111111,13.3,21960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-17,229645.44,Thursday,0,0,0,1,18.31423611111111,73.63479166666667,88.10082116519197,1.434375,1017.6472916666668,1022.3534027777777,15.1,31080.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-18,222888.96,Friday,0,0,0,1,17.864722222222223,84.83166666666668,69.71294074782753,1.6705555555555556,1009.83125,1014.5278472222222,1.2,0.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-19,202883.04,Saturday,1,0,0,1,17.20875,75.13548611111112,4.635394806109195,2.834375,1013.1190972222222,1017.8306944444444,7.04,6360.0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-20,182726.64,Sunday,1,1,0,1,13.611666666666666,52.41097222222223,95.50170621954605,3.8474999999999997,1025.750625,1030.5945833333333,16.58,37080.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-21,204266.16,Monday,0,0,0,1,14.62701388888889,64.96770833333333,89.48040555386197,1.6856250000000002,1020.0103472222222,1024.802986111111,9.34,4800.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-22,216452.16,Tuesday,0,0,0,1,15.744930555555555,91.77493055555556,111.17389195692479,1.3920138888888889,1010.8702083333334,1015.6029861111111,1.36,0.0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-23,212305.68,Wednesday,0,0,0,1,13.289027777777779,72.87430555555555,278.5552594496887,3.1724305555555556,1011.6147916666667,1016.396875,10.63,12180.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-24,209682.0,Thursday,0,0,0,1,11.458958333333335,74.52333333333334,301.2714511250857,1.5734722222222224,1018.0444444444445,1022.8819444444445,15.39,36360.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-25,205220.88,Friday,0,0,0,1,13.878194444444443,68.31222222222223,25.08833019654741,1.3571527777777777,1020.375763888889,1025.17625,14.73,30120.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-26,192666.24,Saturday,1,0,0,0,16.24423611111111,71.73756944444445,120.89717028146356,1.5178472222222221,1016.4907638888889,1021.2365972222221,15.37,35760.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-27,184858.56,Sunday,1,1,0,0,15.379513888888889,81.59576388888888,202.6414758963216,1.2410416666666666,1010.2347916666668,1014.9596527777777,5.93,1620.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-28,215925.84,Monday,0,0,0,0,15.799861111111111,76.41263888888889,98.50708093727333,1.9111805555555554,1010.5357638888889,1015.2574305555555,8.62,7920.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-29,212608.08,Tuesday,0,0,0,0,15.657430555555557,62.089444444444446,97.68729601026966,2.1978472222222223,1014.1760416666667,1018.9341666666667,9.32,7380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-30,212706.72,Wednesday,0,0,0,0,14.881597222222222,73.38666666666667,285.8549184537509,1.2729861111111112,1017.8765277777777,1022.6610416666666,14.15,34920.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-10-31,212628.96,Thursday,0,0,0,0,14.777777777777779,71.88708333333332,212.43740625950153,1.1856944444444446,1018.6809722222223,1023.4650694444445,14.22,35100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-01,204907.68,Friday,0,0,0,0,14.396666666666667,75.58708333333333,41.905101428952555,0.8977083333333333,1015.3603472222221,1020.1197916666666,4.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-02,189893.52,Saturday,1,0,0,0,16.937986111111112,67.27583333333334,327.96500010667364,1.265486111111111,1013.1573611111112,1017.8748611111112,13.8,35160.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-03,184920.48,Sunday,1,1,0,0,16.810694444444444,71.33395833333333,155.6170807241714,1.9089583333333333,1017.3084027777778,1022.0403472222223,12.83,28860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-04,209448.0,Monday,0,0,0,0,15.084722222222222,65.35916666666667,285.22405916975913,2.2675694444444447,1016.0563194444445,1020.8283333333334,11.64,25560.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-05,203510.88,Tuesday,0,0,0,0,9.404444444444444,50.978888888888896,293.7186299929026,2.145277777777778,1017.8885416666667,1022.7646527777779,12.85,31260.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-06,207398.88,Wednesday,0,0,0,0,6.9620138888888885,48.464861111111105,294.72832909725275,1.7885416666666667,1021.7236111111112,1026.6710416666667,14.28,35460.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-07,213884.64,Thursday,0,0,0,0,6.668472222222222,58.15541666666667,288.8073811712644,1.1025,1025.366736111111,1030.3325694444443,13.72,34860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-08,210957.84,Friday,0,0,0,0,8.690694444444444,62.657777777777774,282.0477034839089,1.0018055555555554,1023.7624305555555,1028.6846527777777,13.26,34260.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-09,188961.84,Saturday,1,0,0,0,11.705,67.10527777777779,295.38527910019627,0.9278472222222222,1022.0898611111111,1026.9546527777777,12.41,31200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-10,182715.12,Sunday,1,1,0,0,13.149722222222222,73.85979166666667,281.73917314815253,1.113888888888889,1018.0215277777778,1022.8354166666667,10.84,24360.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-11,212870.88,Monday,0,0,0,0,12.867847222222222,75.38888888888889,271.1170487828191,0.904236111111111,1015.7606944444444,1020.5649305555555,11.87,33000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-12,213476.4,Tuesday,0,0,0,0,13.115208333333335,74.25993055555556,291.0778475774032,1.4238194444444445,1015.2235416666666,1020.0150694444444,12.37,33120.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-13,212832.72,Wednesday,0,0,0,0,12.580277777777777,72.89215277777778,274.08857467102666,1.3565972222222222,1017.7470138888889,1022.5577777777778,11.66,31620.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-14,212566.32,Thursday,0,0,0,0,14.590833333333332,68.39958333333333,93.35953474302268,1.0877777777777777,1016.1254166666668,1020.8897222222222,4.14,240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-15,212070.96,Friday,0,0,0,0,15.788402777777778,70.22541666666667,111.12760045024545,1.65625,1014.2573611111112,1018.9976388888889,9.57,20940.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-16,192463.92,Saturday,1,0,0,0,16.585208333333334,73.82229166666667,195.6683633507578,1.8263888888888888,1011.9464583333332,1016.6569444444444,9.13,19020.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-17,183259.44,Sunday,1,1,0,0,8.212916666666667,48.20395833333333,304.75875933595086,3.819583333333333,1018.4260416666667,1023.3276388888889,6.9,11400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-18,226847.52,Monday,0,0,0,0,2.9641666666666664,30.424513888888892,304.0593135366201,2.547986111111111,1027.624236111111,1032.6790972222223,13.01,33180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-19,231808.32,Tuesday,0,0,0,0,3.911388888888889,57.456041666666664,232.42009369261814,1.1390277777777778,1025.6371527777778,1030.6490277777777,9.99,23700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-20,233229.6,Wednesday,0,0,0,0,4.967430555555556,73.45868055555556,207.57336386756887,0.9777083333333334,1020.311736111111,1025.2930555555556,4.37,2460.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-21,227048.4,Thursday,0,0,0,0,8.744166666666667,75.88055555555556,295.6106334981436,1.3759722222222224,1015.7892361111111,1020.6737499999999,6.23,11040.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-22,223251.12,Friday,0,0,0,0,6.390416666666667,48.2775,308.1126149564431,1.9797222222222224,1018.6015277777777,1023.5470138888888,11.93,33840.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-23,200486.88,Saturday,1,0,0,0,4.959791666666667,55.05305555555555,267.29400474050703,1.1610416666666667,1022.9346527777777,1027.927222222222,11.08,32940.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-24,195044.4,Sunday,1,1,0,0,5.9166087560806115,67.33898540653232,275.06804746970784,1.119874913134121,1024.7807505211954,1029.7603891591382,11.62,33120.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2024-11-25,225288.72,Monday,0,0,0,0,9.328327402135232,61.991736111111116,107.18665406935206,2.652013888888889,1019.7440972222222,1024.5749466192171,9.89,24720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-26,230195.52,Tuesday,0,0,0,0,7.092361111111111,80.42277777777778,253.6306757131576,3.5609722222222224,1007.7704166666666,1012.630625,5.97,7080.0,35.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-27,256560.48,Wednesday,0,0,0,0,0.11701388888888889,90.23902777777778,246.48335849412013,1.881527777777778,1007.31125,1012.3091666666667,0.9,900.0,29.9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1440
2024-11-28,249393.6,Thursday,0,0,0,0,1.0278254091971941,86.47927677329625,273.0006080943058,1.326008344923505,1006.7956884561892,1011.7949645390071,5.23,7080.0,19.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1438
2024-11-29,252321.84,Friday,0,0,0,0,-0.644236111111111,81.44555555555556,254.58789583948231,1.005138888888889,1008.7640277777778,1013.793125,8.81,18000.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-11-30,223527.6,Saturday,1,0,0,0,0.8409722222222222,89.16020833333333,111.80979392754926,0.8500694444444444,1011.1050694444444,1016.1202777777778,5.12,8820.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-01,216904.32,Sunday,1,1,0,0,3.1838194444444445,89.60909722222223,73.23816336089294,1.0239583333333333,1011.3621527777777,1016.3305555555555,6.96,9060.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-02,243838.8,Monday,0,0,0,1,5.457430555555556,84.82715277777778,198.72612252250272,1.3725,1011.4939583333334,1016.4202777777778,7.66,15480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-03,258670.8,Tuesday,0,0,0,1,0.7902777777777777,50.426180555555554,289.49588148187877,1.8300694444444445,1018.8838888888889,1023.9410416666667,11.22,32460.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-04,258262.56,Wednesday,0,0,0,1,1.875625,64.09243055555557,270.846378222822,1.3233333333333333,1017.6795833333334,1022.7006944444445,11.15,32880.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-05,253416.96,Thursday,0,0,0,1,2.7640972222222224,73.05951388888889,259.90354348142205,1.4294444444444445,1012.8121527777778,1017.7990277777778,8.95,23460.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-06,250678.08,Friday,0,0,0,1,2.262986111111111,52.939027777777774,301.0956935324001,2.255,1016.3002083333333,1021.321875,10.57,30360.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-07,230583.6,Saturday,1,0,0,1,-0.21270833333333333,60.25583333333333,290.32371935120096,2.255347222222222,1019.613125,1024.6866666666667,10.15,25200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-08,226829.52,Sunday,1,1,0,1,-0.9165277777777777,51.88347222222222,292.40296432904483,2.004652777777778,1021.7864583333334,1026.876736111111,11.02,32640.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-09,266382.72,Monday,0,0,0,1,-0.20493055555555556,64.83444444444444,260.57269511314837,1.0606944444444446,1020.5281944444445,1025.6204861111112,9.6,26580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-10,261456.48,Tuesday,0,0,0,1,1.0233495482974289,69.380681028492,280.05894069574924,1.2618485059068798,1019.4281445448229,1024.4663655316192,10.51,30300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2024-12-11,256003.92,Wednesday,0,0,0,1,2.3922222222222222,55.872569444444444,284.9483758393154,1.2334722222222223,1018.0966666666666,1023.1190972222222,8.59,25080.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-12,260354.88,Thursday,0,0,0,1,-0.07499999999999998,49.66,280.92672868184565,1.4089583333333333,1020.150625,1025.2286111111111,9.34,22920.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-13,258537.6,Friday,0,0,0,1,0.7897916666666667,42.96243055555556,280.1816667685223,1.8465972222222222,1017.808125,1022.8670833333334,5.79,6000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-14,238302.72,Saturday,1,0,0,1,-1.3411111111111111,54.73791666666667,284.46851348851476,1.880486111111111,1020.5048611111112,1025.6008333333334,10.64,32400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-15,229100.4,Sunday,1,1,0,1,0.7004166666666667,65.33909722222222,266.39748511821256,1.9708333333333334,1016.7218055555555,1021.7708333333334,7.06,15720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-16,274219.92,Monday,0,0,0,1,-0.37979166666666664,68.56833333333333,248.9497099701825,0.9745833333333334,1017.7815277777777,1022.8433333333332,4.88,11040.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-17,276136.56,Tuesday,0,0,0,1,-1.3227777777777778,58.78034722222222,286.1638952406561,1.5594444444444444,1020.7307638888889,1025.82875,6.45,14400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-18,284705.28,Wednesday,0,0,0,1,-3.6131944444444444,46.968611111111116,307.4356538414431,1.9485416666666668,1022.2030555555555,1027.3638194444443,10.66,32580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-19,283384.8,Thursday,0,0,0,1,-2.8838194444444443,51.2075,266.611869013126,0.831875,1024.9791666666667,1030.125486111111,10.06,29160.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-20,268853.04,Friday,0,0,0,1,0.025069444444444422,68.63722222222222,121.8795052924615,1.1286111111111112,1018.2979166666667,1023.3422222222223,3.25,840.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-21,236890.08,Saturday,1,0,1,0,-0.380625,73.79770833333333,296.4071594400569,2.971458333333333,1014.6605555555556,1019.7003472222223,4.06,3780.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-22,233327.52,Sunday,1,1,1,0,-3.7027083333333333,49.67395833333333,295.12648915111146,2.3438194444444442,1022.9015277777778,1028.065138888889,10.89,32640.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-23,266041.44,Monday,0,0,1,0,-1.0735416666666668,68.22243055555556,208.32107822726996,1.3456944444444443,1022.0722222222222,1027.1790972222223,8.94,21600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2024-12-24,259158.24,Tuesday,0,0,1,0,-1.08125,54.84354166666667,268.01805008538895,1.0153472222222222,1023.5759722222222,1028.6817361111111,10.5,31980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
